user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
4804.0,Other,34.0,FR,Premium,105.0,24.0,0.58,Mobile,0.0,1.0,0
4805.0,Male,28.0,US,Student,256.0,84.0,0.21,Mobile,0.0,1.0,0
4806.0,Other,40.0,UK,Free,253.0,55.0,0.09,Web,25.0,0.0,0
4807.0,Female,33.0,CA,Free,27.0,66.0,0.4,Desktop,28.0,0.0,1
4808.0,Other,27.0,FR,Student,224.0,88.0,0.01,Mobile,0.0,1.0,0
4809.0,Other,56.0,DE,Student,24.0,29.0,0.16,Web,0.0,1.0,0
4810.0,Male,26.0,US,Free,102.0,2.0,0.04,Desktop,19.0,0.0,0
4811.0,Female,54.0,FR,Premium,231.0,41.0,0.15,Mobile,0.0,1.0,0
4812.0,Female,32.0,AU,Family,275.0,95.0,0.1,Web,0.0,1.0,0
4813.0,Female,26.0,PK,Free,70.0,7.0,0.5,Desktop,30.0,0.0,0
4814.0,Male,45.0,AU,Free,247.0,79.0,0.06,Web,13.0,0.0,0
4815.0,Female,58.0,CA,Free,290.0,49.0,0.14,Mobile,44.0,0.0,1
4816.0,Male,32.0,PK,Family,50.0,80.0,0.07,Desktop,0.0,1.0,0
4817.0,Male,,FR,Family,50.0,39.0,0.2,Mobile,0.0,1.0,0
4818.0,Other,44.0,DE,Student,254.0,33.0,0.04,Web,0.0,1.0,1
4819.0,Male,17.0,UK,Student,166.0,53.0,0.32,Desktop,0.0,1.0,0
4820.0,Other,29.0,CA,Free,262.0,28.0,0.4,Desktop,9.0,0.0,0
4821.0,Female,47.0,FR,Premium,208.0,48.0,0.38,Mobile,0.0,1.0,1
4822.0,Female,24.0,UK,Family,36.0,47.0,0.08,Desktop,0.0,1.0,0
4823.0,Male,59.0,AU,Student,207.0,9.0,0.06,Mobile,0.0,1.0,0
4824.0,Other,21.0,CA,Free,281.0,84.0,0.34,Mobile,5.0,0.0,0
4825.0,Female,17.0,FR,Student,50.0,19.0,0.32,Desktop,0.0,1.0,0
4826.0,Male,42.0,UK,Student,80.0,71.0,0.34,Desktop,0.0,1.0,1
4827.0,Female,24.0,IN,Premium,17.0,88.0,0.0,Desktop,0.0,1.0,0
4828.0,Male,28.0,PK,Family,267.0,64.0,0.02,Desktop,0.0,1.0,1
4829.0,Female,26.0,FR,Family,126.0,41.0,0.2,Mobile,0.0,1.0,0
4830.0,Male,50.0,IN,Free,53.0,5.0,0.36,Mobile,11.0,0.0,1
4831.0,Male,21.0,US,Free,113.0,70.0,0.07,Web,9.0,0.0,0
4832.0,Other,51.0,PK,Student,165.0,43.0,0.39,Web,0.0,1.0,1
4833.0,Male,30.0,AU,Premium,43.0,99.0,0.51,Web,0.0,1.0,0
4834.0,Other,48.0,US,Family,243.0,65.0,0.23,Web,0.0,1.0,0
4835.0,Female,19.0,UK,Premium,192.0,79.0,0.22,Web,0.0,1.0,0
4836.0,Other,53.0,AU,Student,151.0,22.0,0.54,Mobile,0.0,1.0,1
4837.0,Male,30.0,UK,Family,23.0,55.0,0.12,Mobile,0.0,1.0,0
4838.0,Female,16.0,FR,Family,188.0,95.0,0.25,Desktop,0.0,1.0,0
4839.0,Male,39.0,FR,Premium,125.0,43.0,0.42,Mobile,0.0,1.0,1
4840.0,Other,51.0,AU,Premium,264.0,94.0,0.49,Mobile,0.0,1.0,1
4841.0,Male,33.0,CA,Free,253.0,67.0,0.54,Mobile,34.0,0.0,0
4842.0,Male,34.0,FR,Student,48.0,87.0,0.04,Web,0.0,1.0,0
4843.0,Male,41.0,CA,Family,17.0,95.0,0.23,Mobile,0.0,1.0,0
4844.0,Other,57.0,US,Student,76.0,92.0,0.51,Mobile,0.0,1.0,0
4845.0,Male,24.0,AU,Free,239.0,37.0,0.27,Desktop,36.0,0.0,1
4846.0,Male,24.0,IN,Premium,98.0,36.0,0.29,Desktop,0.0,1.0,0
4847.0,Other,26.0,AU,Free,229.0,61.0,0.29,Desktop,15.0,0.0,0
4848.0,Other,17.0,DE,Family,296.0,80.0,0.02,Mobile,0.0,1.0,0
4849.0,Female,26.0,CA,Family,235.0,51.0,0.08,Mobile,0.0,1.0,0
4850.0,Male,45.0,IN,Premium,49.0,96.0,0.14,Desktop,0.0,1.0,1
4851.0,Female,49.0,IN,Student,221.0,82.0,0.59,Mobile,0.0,1.0,1
4852.0,Male,48.0,DE,Family,103.0,80.0,0.24,Desktop,0.0,1.0,0
4853.0,Male,18.0,DE,Premium,72.0,11.0,0.46,Web,0.0,1.0,1
4854.0,Other,23.0,IN,Free,256.0,3.0,0.38,Mobile,,0.0,0
4855.0,Female,45.0,IN,Family,18.0,79.0,0.3,Mobile,0.0,1.0,0
4856.0,Other,58.0,IN,Student,204.0,98.0,0.09,Web,0.0,1.0,0
4857.0,Male,28.0,CA,Premium,22.0,59.0,0.22,Web,0.0,1.0,0
4858.0,Male,48.0,UK,Family,68.0,35.0,0.29,Web,0.0,1.0,0
4859.0,Male,18.0,US,Student,23.0,58.0,0.5,Desktop,0.0,1.0,0
4860.0,Male,47.0,UK,Free,75.0,72.0,0.0,Desktop,38.0,0.0,0
4861.0,Female,48.0,PK,Family,131.0,45.0,0.29,Web,0.0,1.0,0
4862.0,Male,22.0,US,Student,42.0,78.0,0.26,Web,0.0,1.0,0
4863.0,Male,38.0,AU,Premium,96.0,90.0,0.07,Desktop,0.0,1.0,0
4864.0,Male,24.0,US,Free,114.0,88.0,0.35,Mobile,33.0,0.0,0
4865.0,Female,26.0,PK,Student,12.0,97.0,0.14,Web,0.0,1.0,1
4866.0,Other,40.0,US,Premium,295.0,82.0,0.41,Web,0.0,1.0,1
4867.0,Male,53.0,UK,Family,79.0,25.0,0.39,Desktop,0.0,1.0,0
4868.0,Male,21.0,UK,Free,41.0,32.0,0.46,Desktop,44.0,0.0,0
4869.0,Male,39.0,US,Family,273.0,10.0,0.53,Web,0.0,1.0,0
4870.0,Female,52.0,PK,Family,241.0,20.0,0.0,Mobile,0.0,1.0,0
4871.0,Other,40.0,UK,Family,242.0,18.0,0.37,Desktop,0.0,1.0,0
4872.0,Other,52.0,PK,Free,149.0,6.0,0.39,Web,47.0,0.0,0
4873.0,Other,17.0,CA,Family,232.0,88.0,0.22,Desktop,0.0,1.0,1
4874.0,Other,19.0,CA,Family,286.0,67.0,0.16,Desktop,0.0,1.0,0
4875.0,Female,16.0,CA,Family,12.0,98.0,0.22,Desktop,0.0,1.0,0
4876.0,Other,46.0,US,Family,231.0,72.0,0.25,Desktop,0.0,1.0,0
4877.0,Female,29.0,US,Free,49.0,30.0,0.34,Desktop,10.0,0.0,0
4878.0,Female,26.0,AU,Premium,237.0,33.0,0.16,Mobile,0.0,1.0,0
4879.0,Male,27.0,IN,Student,284.0,76.0,0.41,Mobile,0.0,1.0,1
4880.0,Other,57.0,CA,Premium,109.0,69.0,0.3,Mobile,0.0,1.0,0
4881.0,Female,20.0,AU,Premium,156.0,49.0,0.36,Web,0.0,1.0,0
4882.0,Male,36.0,DE,Student,123.0,62.0,0.05,Web,0.0,1.0,1
4883.0,Other,32.0,IN,Premium,87.0,48.0,0.07,Web,0.0,1.0,0
4884.0,Male,47.0,PK,Family,59.0,53.0,0.37,Web,0.0,1.0,0
4885.0,Male,25.0,UK,Student,170.0,97.0,0.31,Desktop,0.0,1.0,0
4886.0,Female,36.0,US,Family,190.0,49.0,0.15,Desktop,0.0,1.0,0
4887.0,Male,22.0,DE,Free,170.0,10.0,0.19,Web,16.0,0.0,0
4888.0,Other,58.0,PK,Student,71.0,11.0,0.58,Web,0.0,1.0,0
4889.0,Male,50.0,IN,Premium,213.0,16.0,0.49,Mobile,0.0,1.0,0
4890.0,Female,20.0,AU,Premium,115.0,74.0,0.12,Desktop,0.0,1.0,0
4891.0,Male,20.0,UK,Premium,99.0,58.0,0.17,Desktop,0.0,1.0,1
4892.0,Male,53.0,CA,Premium,14.0,47.0,0.08,Desktop,0.0,1.0,0
4893.0,Female,22.0,US,Student,211.0,19.0,0.24,Mobile,0.0,1.0,1
4894.0,Other,58.0,FR,Premium,17.0,17.0,0.21,Mobile,0.0,1.0,1
4895.0,Male,28.0,US,Family,122.0,36.0,0.04,Web,0.0,1.0,1
4896.0,Female,37.0,PK,Student,263.0,20.0,0.3,Mobile,0.0,1.0,1
4897.0,Male,57.0,PK,Student,162.0,41.0,0.56,Mobile,0.0,1.0,0
4898.0,Male,29.0,PK,Free,81.0,90.0,0.29,Desktop,8.0,0.0,0
4899.0,Female,32.0,DE,Free,223.0,31.0,0.01,Desktop,40.0,0.0,0
4900.0,Male,37.0,FR,Family,209.0,37.0,0.02,Mobile,0.0,1.0,0
4901.0,Other,17.0,IN,Family,90.0,1.0,0.07,Desktop,0.0,1.0,0
4902.0,Other,35.0,UK,Student,162.0,61.0,0.13,Desktop,0.0,1.0,1
4903.0,Female,52.0,IN,Family,117.0,42.0,0.06,Desktop,0.0,1.0,0
4904.0,Male,50.0,US,Premium,191.0,46.0,0.28,Web,0.0,1.0,0
4905.0,Male,23.0,FR,Family,215.0,98.0,0.21,Desktop,0.0,1.0,0
4906.0,Female,50.0,FR,Free,239.0,76.0,0.3,Web,11.0,0.0,0
4907.0,Male,51.0,AU,Free,37.0,87.0,0.44,Web,48.0,0.0,0
4908.0,Female,59.0,US,Family,179.0,54.0,0.17,Desktop,0.0,1.0,0
4909.0,Other,39.0,DE,Student,215.0,48.0,0.07,Desktop,0.0,1.0,1
4910.0,Female,39.0,US,Student,255.0,8.0,0.42,Mobile,0.0,1.0,0
4911.0,Male,37.0,FR,Premium,94.0,76.0,0.58,Web,0.0,1.0,0
4912.0,Other,42.0,AU,Premium,280.0,84.0,0.56,Mobile,0.0,1.0,1
4913.0,Other,57.0,FR,Free,186.0,30.0,0.03,Web,49.0,0.0,1
4914.0,Male,16.0,DE,Premium,66.0,39.0,0.15,Desktop,0.0,1.0,0
4915.0,Female,52.0,CA,Family,232.0,22.0,0.51,Desktop,0.0,1.0,1
4916.0,Other,41.0,CA,Free,246.0,25.0,0.29,Mobile,21.0,0.0,0
4917.0,Male,19.0,IN,Free,67.0,9.0,0.43,Mobile,10.0,0.0,1
4918.0,Male,58.0,AU,Premium,269.0,67.0,0.58,Web,0.0,1.0,0
4919.0,Male,21.0,UK,Free,235.0,9.0,0.3,Desktop,15.0,0.0,1
4920.0,Other,45.0,CA,Family,99.0,96.0,0.47,Mobile,0.0,1.0,1
4921.0,Male,42.0,IN,Family,281.0,69.0,0.08,Desktop,0.0,1.0,0
4922.0,Female,20.0,PK,Free,95.0,67.0,0.25,Mobile,17.0,0.0,0
4923.0,Female,33.0,US,Premium,105.0,30.0,0.43,Desktop,0.0,1.0,1
4924.0,Other,42.0,AU,Family,241.0,69.0,0.34,Web,0.0,1.0,0
4925.0,Male,49.0,AU,Student,265.0,31.0,0.56,Desktop,0.0,1.0,0
4926.0,Male,40.0,US,Free,30.0,4.0,0.16,Desktop,16.0,0.0,0
4927.0,Female,44.0,CA,Student,77.0,52.0,0.01,Desktop,0.0,1.0,0
4928.0,Other,28.0,AU,Student,115.0,22.0,0.48,Desktop,0.0,1.0,1
4929.0,Other,48.0,IN,Premium,205.0,51.0,0.19,Mobile,0.0,1.0,1
4930.0,Female,35.0,UK,Family,199.0,33.0,0.59,Mobile,0.0,1.0,0
4931.0,Other,54.0,DE,Family,200.0,48.0,0.34,Mobile,0.0,1.0,0
4932.0,Male,38.0,IN,Premium,210.0,4.0,0.41,Web,0.0,1.0,0
4933.0,Female,47.0,US,Free,139.0,31.0,0.05,Mobile,44.0,0.0,1
4934.0,Male,59.0,PK,Family,248.0,4.0,0.5,Desktop,0.0,1.0,0
4935.0,Other,55.0,FR,Free,41.0,5.0,0.48,Desktop,25.0,0.0,0
4936.0,Other,49.0,FR,Student,201.0,39.0,0.12,Web,0.0,1.0,0
4937.0,Female,35.0,US,Free,47.0,94.0,0.0,Web,27.0,0.0,0
4938.0,Male,53.0,DE,Free,39.0,37.0,0.17,Web,29.0,0.0,1
4939.0,Other,32.0,DE,,172.0,50.0,0.58,Mobile,10.0,0.0,0
4940.0,Female,50.0,DE,Student,233.0,85.0,0.02,Desktop,0.0,1.0,0
4941.0,Other,41.0,PK,Family,284.0,16.0,0.35,Web,0.0,1.0,0
4942.0,Female,24.0,UK,Premium,205.0,86.0,0.08,Mobile,0.0,1.0,0
4943.0,Other,46.0,IN,Family,260.0,31.0,0.49,Web,0.0,1.0,0
4944.0,Other,42.0,FR,Premium,14.0,20.0,0.16,Desktop,0.0,1.0,0
4945.0,Male,23.0,FR,Family,190.0,83.0,0.41,Desktop,0.0,1.0,1
4946.0,Male,42.0,AU,Student,189.0,39.0,0.07,Web,0.0,1.0,0
4947.0,Male,36.0,IN,Family,193.0,57.0,0.34,Mobile,0.0,1.0,0
4948.0,Other,31.0,US,Free,145.0,62.0,0.04,Desktop,30.0,0.0,1
4949.0,Female,41.0,FR,Free,92.0,55.0,0.56,Mobile,8.0,0.0,1
4950.0,Female,44.0,UK,Family,248.0,45.0,0.02,Web,0.0,1.0,0
4951.0,Male,50.0,CA,Family,238.0,70.0,0.42,Mobile,0.0,1.0,0
4952.0,Other,54.0,PK,Family,74.0,33.0,0.09,Web,0.0,1.0,1
4953.0,Male,38.0,AU,Student,264.0,71.0,0.27,Desktop,0.0,1.0,0
4954.0,Female,57.0,UK,Premium,288.0,99.0,0.31,Desktop,0.0,1.0,1
4955.0,Female,57.0,AU,Family,83.0,40.0,0.51,Web,0.0,1.0,0
4956.0,Male,22.0,UK,Student,65.0,64.0,0.15,Desktop,0.0,1.0,0
4957.0,Other,18.0,AU,Free,194.0,68.0,0.57,Web,38.0,0.0,0
4958.0,Male,19.0,IN,Family,83.0,85.0,0.45,Desktop,0.0,1.0,0
4959.0,Female,20.0,PK,Premium,153.0,92.0,0.3,Mobile,0.0,1.0,1
4960.0,Other,38.0,UK,Premium,67.0,68.0,0.32,Mobile,0.0,1.0,0
4961.0,Female,54.0,US,Free,142.0,46.0,0.35,Web,28.0,0.0,0
4962.0,Male,23.0,CA,Family,248.0,89.0,0.24,Desktop,0.0,1.0,1
4963.0,Female,49.0,US,Family,139.0,39.0,0.01,Mobile,0.0,1.0,1
4964.0,Other,56.0,PK,Premium,29.0,21.0,0.18,Web,0.0,1.0,1
4965.0,Male,39.0,US,Premium,144.0,70.0,0.35,Web,0.0,1.0,0
4966.0,Male,57.0,DE,Family,172.0,56.0,0.47,Web,0.0,1.0,0
4967.0,Male,54.0,IN,Student,65.0,4.0,0.35,Desktop,0.0,1.0,1
4968.0,Other,40.0,AU,Premium,31.0,34.0,0.29,Desktop,0.0,1.0,0
4969.0,Male,22.0,AU,Premium,293.0,98.0,0.35,Web,0.0,1.0,1
4970.0,Female,30.0,US,Premium,77.0,56.0,0.29,Web,0.0,1.0,1
4971.0,Other,23.0,UK,Free,43.0,75.0,0.58,Desktop,16.0,0.0,0
4972.0,Female,58.0,US,Student,147.0,81.0,0.1,Mobile,0.0,1.0,0
4973.0,Female,47.0,AU,Student,250.0,75.0,0.03,Mobile,0.0,1.0,0
4974.0,Other,44.0,IN,Family,105.0,49.0,0.0,Desktop,0.0,1.0,0
4975.0,Male,56.0,US,Student,231.0,4.0,0.56,Web,0.0,1.0,0
4976.0,Female,56.0,IN,Premium,285.0,96.0,0.2,Mobile,0.0,1.0,0
4977.0,Male,21.0,DE,Student,108.0,61.0,0.44,Mobile,0.0,1.0,0
4978.0,Female,17.0,US,Family,150.0,68.0,0.07,Mobile,0.0,1.0,1
4979.0,Female,54.0,US,Student,105.0,78.0,0.11,Mobile,0.0,1.0,0
4980.0,Female,50.0,US,Family,263.0,13.0,0.12,Web,0.0,1.0,0
4981.0,Male,17.0,UK,Free,78.0,2.0,0.32,Web,9.0,0.0,0
4982.0,Male,20.0,PK,Premium,200.0,52.0,0.46,Desktop,0.0,1.0,1
4983.0,Male,44.0,FR,Student,218.0,16.0,0.26,Web,0.0,1.0,0
4984.0,Female,27.0,FR,Student,22.0,58.0,0.33,Mobile,0.0,1.0,0
4985.0,Other,44.0,CA,Family,67.0,34.0,0.4,Web,0.0,1.0,1
4986.0,Other,40.0,AU,Family,12.0,93.0,0.19,Web,0.0,1.0,0
4987.0,Male,41.0,AU,Premium,37.0,72.0,0.3,Desktop,0.0,1.0,1
4988.0,Male,23.0,UK,Family,297.0,20.0,0.26,Mobile,0.0,1.0,1
4989.0,Male,37.0,FR,Free,231.0,33.0,0.2,Desktop,17.0,0.0,0
4990.0,Other,40.0,IN,Student,178.0,11.0,0.18,Desktop,0.0,1.0,0
4991.0,Male,57.0,US,Family,280.0,30.0,0.14,Web,0.0,1.0,0
4992.0,Other,36.0,UK,Student,254.0,73.0,0.24,Web,0.0,1.0,0
4993.0,Male,25.0,PK,Free,54.0,73.0,0.51,Desktop,45.0,0.0,1
4994.0,Other,57.0,AU,Free,276.0,11.0,0.25,Desktop,34.0,0.0,1
4995.0,Female,23.0,DE,Premium,230.0,18.0,0.1,Web,0.0,1.0,0
4996.0,Other,43.0,IN,Free,252.0,94.0,0.07,Mobile,26.0,0.0,1
4997.0,Female,40.0,IN,Premium,136.0,36.0,0.24,Web,0.0,1.0,0
4998.0,Female,16.0,AU,Family,163.0,71.0,0.49,Desktop,0.0,1.0,0
4999.0,Female,21.0,CA,Premium,138.0,18.0,0.28,Mobile,0.0,1.0,0
5000.0,Female,24.0,UK,Student,179.0,25.0,0.31,Desktop,0.0,1.0,0
5001.0,Other,19.0,IN,Premium,230.0,82.0,0.26,Web,0.0,1.0,0
5002.0,Other,31.0,PK,Family,18.0,57.0,0.29,Mobile,0.0,1.0,1
5003.0,Male,17.0,PK,Student,110.0,23.0,0.34,Mobile,0.0,1.0,0
5004.0,Male,59.0,DE,Premium,44.0,93.0,0.54,Desktop,0.0,1.0,0
5005.0,Male,24.0,FR,Student,66.0,37.0,0.09,Desktop,0.0,1.0,0
5006.0,Female,34.0,DE,Family,56.0,36.0,0.35,Mobile,0.0,1.0,0
5007.0,Male,21.0,DE,Premium,74.0,98.0,0.23,Web,0.0,1.0,1
5008.0,Female,32.0,AU,Student,72.0,64.0,0.47,Desktop,0.0,1.0,0
5009.0,Female,32.0,PK,Family,210.0,70.0,0.34,Desktop,0.0,1.0,0
5010.0,Female,58.0,UK,Family,95.0,4.0,0.14,Web,0.0,1.0,0
5011.0,Female,21.0,DE,Student,46.0,27.0,0.47,Web,0.0,1.0,0
5012.0,Male,43.0,DE,Free,118.0,93.0,0.12,Mobile,46.0,0.0,0
5013.0,Female,41.0,UK,Student,218.0,12.0,0.41,Desktop,0.0,1.0,0
5014.0,Female,17.0,DE,Premium,269.0,45.0,0.53,Desktop,0.0,1.0,0
5015.0,Other,37.0,FR,Premium,276.0,13.0,0.41,Web,0.0,1.0,0
5016.0,Male,20.0,FR,Free,105.0,82.0,0.5,Desktop,13.0,0.0,1
5017.0,Male,38.0,UK,Student,160.0,56.0,0.11,Web,0.0,1.0,1
5018.0,Female,23.0,US,Free,13.0,56.0,0.24,Mobile,29.0,0.0,0
5019.0,Other,20.0,AU,Premium,90.0,6.0,0.28,Desktop,0.0,1.0,1
5020.0,Other,43.0,PK,Family,150.0,66.0,0.3,Mobile,0.0,1.0,0
5021.0,Female,47.0,DE,Premium,117.0,12.0,0.36,Web,0.0,1.0,0
5022.0,Male,38.0,CA,Free,55.0,26.0,0.23,Desktop,45.0,0.0,1
5023.0,Male,49.0,IN,Student,105.0,83.0,0.01,Desktop,0.0,1.0,0
5024.0,Male,45.0,FR,Premium,229.0,68.0,0.05,Web,0.0,1.0,0
5025.0,Male,19.0,AU,Free,267.0,99.0,0.51,Web,35.0,0.0,0
5026.0,Male,19.0,DE,Premium,59.0,85.0,0.12,Desktop,0.0,1.0,0
5027.0,Other,33.0,IN,Free,90.0,7.0,0.22,Desktop,39.0,0.0,1
5028.0,Male,22.0,US,Premium,269.0,11.0,0.06,Mobile,0.0,1.0,0
5029.0,Male,24.0,US,Free,133.0,58.0,0.54,Mobile,36.0,0.0,1
5030.0,Other,21.0,IN,Premium,89.0,9.0,0.43,Mobile,0.0,1.0,0
5031.0,Other,51.0,CA,Premium,253.0,19.0,0.15,Mobile,0.0,1.0,0
5032.0,Female,18.0,FR,Free,14.0,82.0,0.04,Web,31.0,0.0,0
5033.0,Male,43.0,AU,Free,297.0,38.0,0.41,Web,18.0,0.0,0
5034.0,Other,16.0,US,Free,263.0,10.0,0.55,Web,11.0,0.0,1
5035.0,Female,22.0,DE,Free,22.0,99.0,0.21,Mobile,10.0,0.0,0
5036.0,Other,38.0,DE,Premium,256.0,73.0,0.3,Web,0.0,1.0,0
5037.0,Male,37.0,US,Premium,144.0,40.0,0.27,Desktop,0.0,1.0,0
5038.0,Female,37.0,AU,Student,89.0,18.0,0.48,Desktop,0.0,1.0,1
5039.0,Male,34.0,FR,Student,94.0,61.0,0.12,Desktop,0.0,1.0,0
5040.0,Other,21.0,US,Free,205.0,25.0,0.41,Web,45.0,0.0,0
5041.0,Male,55.0,DE,Family,14.0,68.0,0.42,Desktop,0.0,1.0,0
5042.0,Other,42.0,FR,Student,220.0,96.0,0.23,Web,0.0,1.0,0
5043.0,Other,57.0,UK,Student,80.0,93.0,0.24,Mobile,0.0,1.0,1
5044.0,Male,21.0,US,Student,55.0,79.0,0.19,Mobile,0.0,1.0,0
5045.0,Female,19.0,FR,Premium,47.0,56.0,0.02,Desktop,0.0,1.0,0
5046.0,Male,52.0,IN,Premium,126.0,95.0,0.38,Desktop,0.0,1.0,0
5047.0,Male,22.0,AU,Student,70.0,18.0,0.28,Web,0.0,1.0,0
5048.0,Other,20.0,DE,Family,132.0,80.0,0.35,Mobile,0.0,1.0,1
5049.0,Other,49.0,AU,Student,53.0,99.0,0.22,Mobile,0.0,1.0,1
5050.0,Male,33.0,US,Student,162.0,70.0,0.51,Web,0.0,1.0,0
5051.0,Male,44.0,US,Family,274.0,76.0,0.07,Web,0.0,1.0,0
5052.0,Female,36.0,IN,Student,290.0,88.0,0.43,Desktop,0.0,1.0,0
5053.0,Female,37.0,CA,Free,100.0,93.0,0.33,Desktop,27.0,0.0,0
5054.0,Female,58.0,AU,Premium,38.0,21.0,0.16,Desktop,0.0,1.0,0
5055.0,Male,39.0,FR,Family,204.0,48.0,0.36,Web,0.0,1.0,1
5056.0,Male,23.0,DE,Family,96.0,90.0,0.48,Desktop,0.0,1.0,0
5057.0,Female,17.0,DE,Free,125.0,18.0,0.35,Web,45.0,0.0,0
5058.0,Female,24.0,PK,Student,50.0,50.0,0.47,Mobile,0.0,1.0,1
5059.0,Other,18.0,PK,Free,188.0,79.0,0.22,Mobile,19.0,0.0,0
5060.0,Female,38.0,AU,Premium,32.0,44.0,0.19,Desktop,0.0,1.0,0
5061.0,Male,44.0,PK,Family,40.0,29.0,0.5,Desktop,0.0,1.0,0
5062.0,Male,23.0,IN,Family,169.0,76.0,0.49,Mobile,0.0,1.0,1
5063.0,Other,37.0,IN,Free,291.0,24.0,0.36,Desktop,30.0,0.0,0
5064.0,Female,17.0,DE,Free,203.0,57.0,0.0,Desktop,41.0,0.0,1
5065.0,Other,22.0,CA,Student,185.0,21.0,0.51,Mobile,0.0,1.0,1
5066.0,Female,23.0,US,Family,101.0,56.0,0.21,Mobile,0.0,1.0,0
5067.0,Male,20.0,PK,Family,250.0,97.0,0.24,Mobile,0.0,1.0,0
5068.0,Other,20.0,DE,Free,224.0,68.0,0.44,Web,5.0,0.0,0
5069.0,Female,59.0,UK,Family,34.0,78.0,0.17,Mobile,0.0,1.0,0
5070.0,Other,42.0,UK,Premium,77.0,15.0,0.18,Mobile,0.0,1.0,0
5071.0,Other,,CA,Student,81.0,51.0,0.24,Desktop,0.0,1.0,0
5072.0,Other,47.0,UK,Free,216.0,75.0,0.19,Web,19.0,0.0,0
5073.0,Other,30.0,UK,Family,154.0,13.0,0.33,Mobile,0.0,1.0,0
5074.0,Male,40.0,DE,Premium,137.0,5.0,0.58,Web,0.0,1.0,0
5075.0,Male,24.0,AU,Student,160.0,42.0,0.05,Desktop,0.0,1.0,0
5076.0,Other,20.0,PK,Free,13.0,48.0,0.52,Desktop,40.0,0.0,0
5077.0,Other,55.0,IN,Student,180.0,55.0,0.34,Desktop,0.0,1.0,0
5078.0,Other,30.0,PK,Premium,285.0,39.0,0.35,Mobile,0.0,1.0,0
5079.0,Male,22.0,CA,Premium,192.0,78.0,0.11,Desktop,0.0,1.0,0
5080.0,Other,34.0,CA,Family,113.0,8.0,0.56,Mobile,0.0,1.0,0
5081.0,Male,39.0,AU,Premium,158.0,90.0,0.3,Desktop,0.0,1.0,1
5082.0,Female,36.0,AU,Free,231.0,91.0,0.22,Web,29.0,0.0,0
5083.0,Female,40.0,AU,Premium,99.0,15.0,0.58,Mobile,0.0,1.0,0
5084.0,Female,57.0,DE,Student,117.0,38.0,0.53,Mobile,0.0,1.0,0
5085.0,Female,54.0,US,Free,73.0,48.0,0.07,Mobile,40.0,0.0,1
5086.0,Other,21.0,UK,Free,21.0,20.0,0.18,Web,22.0,0.0,0
5087.0,Other,40.0,PK,Student,154.0,67.0,0.26,Mobile,0.0,1.0,0
5088.0,Female,47.0,AU,Premium,136.0,82.0,0.17,Desktop,0.0,1.0,0
5089.0,Other,33.0,IN,Family,107.0,55.0,0.37,Desktop,0.0,1.0,1
5090.0,Female,37.0,CA,Student,87.0,84.0,0.25,Mobile,0.0,1.0,0
5091.0,Female,33.0,UK,Premium,186.0,37.0,0.11,Mobile,0.0,1.0,0
5092.0,Female,16.0,AU,Premium,51.0,85.0,0.17,Web,0.0,1.0,0
5093.0,Other,53.0,IN,Student,285.0,30.0,0.46,Desktop,0.0,1.0,0
5094.0,Male,23.0,FR,Premium,207.0,86.0,0.06,Web,0.0,1.0,0
5095.0,Female,46.0,US,Free,252.0,85.0,0.53,Mobile,47.0,0.0,0
5096.0,Other,16.0,IN,Student,40.0,89.0,0.21,Web,0.0,1.0,0
5097.0,Other,51.0,PK,Free,41.0,85.0,0.48,Mobile,30.0,0.0,0
5098.0,Other,39.0,DE,Premium,159.0,77.0,0.15,Mobile,0.0,1.0,1
5099.0,Female,39.0,DE,Premium,29.0,87.0,0.03,Desktop,0.0,1.0,0
5100.0,Female,26.0,PK,Family,234.0,31.0,0.41,Web,0.0,1.0,0
5101.0,Female,17.0,UK,Premium,283.0,32.0,0.06,Mobile,0.0,1.0,0
5102.0,Female,19.0,FR,Student,261.0,49.0,0.06,Mobile,0.0,1.0,0
5103.0,Male,59.0,CA,Premium,100.0,66.0,0.43,Desktop,0.0,1.0,0
5104.0,Other,54.0,IN,Premium,12.0,19.0,0.46,Mobile,0.0,1.0,0
5105.0,Female,25.0,US,Premium,215.0,82.0,0.42,Desktop,0.0,1.0,1
5106.0,Male,49.0,CA,Student,163.0,48.0,0.56,Desktop,0.0,1.0,0
5107.0,Female,56.0,DE,Family,31.0,19.0,0.45,Web,0.0,1.0,0
5108.0,Female,31.0,UK,Premium,230.0,54.0,0.31,Web,0.0,1.0,1
5109.0,Female,59.0,IN,Free,136.0,62.0,0.39,Mobile,23.0,0.0,1
5110.0,Other,41.0,CA,Student,173.0,71.0,0.33,Mobile,0.0,1.0,0
5111.0,Female,44.0,DE,Student,149.0,54.0,0.17,Mobile,0.0,1.0,0
5112.0,Female,40.0,US,Student,212.0,75.0,0.3,Web,0.0,1.0,0
5113.0,Female,19.0,CA,Family,276.0,59.0,0.27,Desktop,0.0,1.0,0
5114.0,Male,50.0,FR,Free,47.0,62.0,0.41,Mobile,39.0,0.0,0
5115.0,Male,30.0,AU,Student,200.0,80.0,0.28,Desktop,0.0,1.0,0
5116.0,Female,54.0,CA,Student,238.0,57.0,0.51,Web,0.0,1.0,0
